Message_id,Movie_name,Message
p1245_bolly,Heroes 2008 Hindi HDRip 720p x264 AC3...Hon3y.txt,"Living with pride.  What kind of pride, pal?  Is this pride greater than life?  Do you think a small word can just negate the feeling of pain?  Day 6. We've covered our second destination."
p1246_bolly,Heroes 2008 Hindi HDRip 720p x264 AC3...Hon3y.txt," Maybe that is why these tea parties... and Mrs. Deoji... My son was not a coward.  He was very brave.  And I am proud of him.  It's the same heart... ""It's the same world.""  Then why this world... ...appears changed?""  "
p1247_bolly,Heroes 2008 Hindi HDRip 720p x264 AC3...Hon3y.txt," Then why this world... ...appears changed?""  Why do I avoid meeting eyes with myself?  Who came and whispered in ears to come down... I am just proud to live as your widow.  You know, a few days back I was posted ...on a hill top near a river.  There along with my comrades I've learnt a way of fishing.  "
p1248_bolly,Heroes 2008 Hindi HDRip 720p x264 AC3...Hon3y.txt," Somewhere, there still is a missing link.  An emotion... Nawab Saab, I was wrong, buddy.  Nawab Saab, pride is not just a small word.  It is a reason to live.  That binds families together.  "
p1249_bolly,Heroes 2008 Hindi HDRip 720p x264 AC3...Hon3y.txt," That helps them live, even after they've lost everything.  That's what they live for.  There's nothing greater than pride.  Pride, above all else!  You're right, Sammy.  "
p1250_bolly,Heroes 2008 Hindi HDRip 720p x264 AC3...Hon3y.txt," That's what they live for.  There's nothing greater than pride.  Pride, above all else!  You're right, Sammy.  We just think about ourselves.  "
p1251_bolly,Heroes 2008 Hindi HDRip 720p x264 AC3...Hon3y.txt," To live without your loved ones is not easy.  Just think about it Sammy... tomorrow... ...I'm not there and you are here, all alone?  It's true Nawab. I have not done anything in my life... ...of Which I could feel proud about myself.  Never ever!  What are you waiting for?  "
p1252_bolly,Heroes 2008 Hindi HDRip 720p x264 AC3...Hon3y.txt," We opened a school, not to teach anything, but to share an emotion.  In which we had full faith.  Pride is above all else.  Good morning! - Good morning sir!  Good morning! - Good morning.  "
p1253_bolly,Heroine 2012 720p BRRip CharmeLeon SilverRG.txt," - You are a genius, Abbas. - Great job! You did it man. Thanks brother. Hey... That was amazing, I am so proud of you. You look hot! Great! Abbas just rocked again. Outstanding! "
p1254_bolly,Hey Ram.txt,But you're a great writer. -Thank you. I wish he had heard you say that. He was so proud of this child. Come over here. The key to your grandfather's personal safe. 
p1255_bolly,Hichki (2018) - 720p HDRip - x264 - AC3 5.1.txt," But sir, what they did requires planning, foresight, intelligence. Sir, I believe if we can find a way to channelize this energy correctly, they can make St. Notker's proud one day... I assure you sir. It's a fool's dream Ms. Mathur. They don't belong here. They never did and never will. "
p1256_bolly,Hichki (2018) - 720p HDRip - x264 - AC3 5.1.txt," Right sir? Sir. Ms. Mathur, you'll be happy to know...that St. Notker's pride and project have been blown to pieces......and your brilliant class is responsible for it. You were right, you know, there are no bad students, only hopeless ones. "
p1257_bolly,Hichki (2018) - 720p HDRip - x264 - AC3 5.1.txt," I saw those kids......what you did for them, I could never do that for you. You stood by them. I'm proud of you! Sir. What are you thinking? Too bad. "
p1258_bolly,Highway (2014) - 720p - DVD Rip - x264 - AC3 - ESub - Chapters [DDR].txt,Come Take your stuff Chandigarh bus station? I'm proud of you You leaving? Take care of yourself We'll meet again 
p1259_bolly,Highway 2014 Hindi 1080p BluRay x265 HEVC DTS - Hon3y.txt,Come Take your stuff Chandigarh bus station? I'm proud of you You leaving? Take care of yourself We'll meet again 
p1260_bolly,Highway 2014 Hindi Bluray 720p x264 AAC 5.1...Hon3y.txt,Come Take your stuff Chandigarh bus station? I'm proud of you You leaving? Take care of yourself We'll meet again 
p1261_bolly,Himalay Ki Godmein 1965.txt," should come to know that you are my son. Father, I am not going to do anything to humiliate you. In fact, I will always try to make you proud of me. - This is fine. But where you are going, I am trying since a long time to nab the dacoits of that place. "
p1262_bolly,Himmatwala (2013) - 1CDRip - DVDRip - Xvid - [DrC].txt,Don't be afraid...I wont harm you. I will  walk away from here. Once I leave...you will have a winning  smile on your face...you will  walk back with pride to your broken hut...and as you will sit down to have lunch...And then the story of Sher Singhs baton will begin. No! Gopi...Today I gave you an insight about your tomorrow. 
p1263_bolly,Himmatwala (2013) - 1CDRip - DVDRip - Xvid - [DrC].txt," These are the deed papers to your home. Just a second. What? I am so proud of you. You are awesome! I am not awesome, you are awesome! If you hadn't pretended to be pregnant, we  wouldn't have achieved this. "
p1264_bolly,Himmatwala (2013) - 1CDRip - DVDRip - Xvid - [DrC].txt," I am not awesome, you are awesome! If you hadn't pretended to be pregnant, we  would nt have achieved this. If Ravi were  alive today, he  would've been so proud.  Along with his  family, you embraced the entire   village. Betrayal! "
p1265_bolly,Hindi Medium 2017 Hindi HDRip x264 AAC.-.Hon3y.txt," Before every devout and atheist. Before the omnipresent one. Kabir stands proud and poor. Kabir stands a renunciate. Unafraid of the world, he speaks the truth. "
p1266_bolly,Hindustan.Ki.Kasam.1999.DVDRip.XviD.1.37GB.tamercome.Eng.txt,Many of our brave soldiers were killed in collecting evidence. Today I am proud to say that a soldier of our intelligence is about to fulfill its mission successfully and soon 
p1267_bolly,Honeymoon Travels (2007).DvDrip.XviD.txt,my life has no purpose such is my love you are my pride you are my ego I worship you I think only of you you are my god I am devoted to you 
p1268_bolly,Honeymoon Travels Pvt. Ltd.(2007).DvDrip.XviD - LT.en.txt,my life has no purpose such is my love you are my pride you are my ego I worship you I thinj only of you you are my god I am devoted to you 
p1269_bolly,HouseFull 2 Hindi 720p BRRip CharmeLeon Silver RG.txt," You're insulting me in front of my friend. I am the one who's feeling insulted. Papa, you'll be proud of me tomorrow. We'll be laying our hands on the real deal tomorrow. - Yes. We'll marry the girls and take all their money and leave them. "
p1270_bolly,Housefull 2 - DVDRip - XviD - 1CDRip - [DDR].txt," You're insulting me in front of my friend. I am the one who's feeling insulted. Papa, you'll be proud of me tomorrow. We'll be laying our hands on the real deal tomorrow. - Yes. We'll marry the girls and take all their money and leave them. "
p1271_bolly,Housefull 3 (2016) 720p Untouched WEBHD AVC AAC.txt," Papa...whatever you were for the world......but for us, you will always be our father. Yes. And we're all proud of you. We're so proud of you, daddy. Me too. Love you my babies. - We're finally together. "
p1272_bolly,Housefull 3 (2016) 720p Untouched WEBHD AVC AAC.txt," Yes. And we're all proud of you. We're so proud of you, daddy. Me too. Love you my babies. - We're finally together. Hey... - Sorry...Don't do it. "
p1273_bolly,Hu Tu Tu (1999).txt," Your face was glowing; the light had lit. Then you came to put up water taps......your head was held high! We were under the impression that she was proud......and happy with us. But no, you were happy with yourself. That you had done these things. You were not proud of us, but your politics. "
p1274_bolly,Hu Tu Tu (1999).txt," We were under the impression that she was proud......and happy with us. But no, you were happy with yourself. That you had done these things. You were not proud of us, but your politics. Then again two years later, she came with some......blankets, food grains and irrigation seeds......for the farmers to be distributed. And asked the people to vote for Gadre's party. "
p1275_bolly,Hulchul 2004 Hindi 720p HDRip x264 AC3 5.1 - Hon3y.txt," But it saddens me to say that an intelligent girl like her is quitting studies to settle down in matrimony. However, it is a matter of pride that Anjali is getting married to the Home Minister of our State, Mr. Govindrao Pachpute. I therefore extend our heartiest congratulations to her. "
p1276_bolly,Hulchul 2004 Hindi 720p HDRip x264 AC3 5.1 - Hon3y.txt," A Circus? My grand-daughter is getting married if it sprinkles rose-water, does it become a farce? Have you forgotten the pride of the high-caste families? You call a sacred ritual a circus! In that case, why don't you get the elephant to serve the guests "
p1277_bolly,Hulchul 2004 Hindi 720p HDRip x264 AC3 5.1 - Hon3y.txt," 'She's a volcano waiting to erupt.' 'Fair-skinned, beautiful. She sure is a nymph.' 'A blossoming beauty, she's proud of her looks.' 'Tell her, friends' 'not to flaunt her airs.' "
p1278_bolly,Hulchul 2004 Hindi 720p HDRip x264 AC3 5.1 - Hon3y.txt,I'll be ashamed of myself! Where's your father's respect and honor? He was so proud of being an Angara! But just to defeat his son he will go and guard someone else's wedding! 
p1279_bolly,Hulchul(1995).txt,why then did you have to work as a cop? I'm not working out of compulsion but for my pleasure. He does it for his pride! He doesn't want to ask you for money. I thought you love me the most. 
p1280_bolly,Hulchul(1995).txt," Bow your head when you speak to me. You're no more than a fleck of dust off my shoes. Even the dust doesn't care for empty pride. Kick a t dust, and it'll rise to fall on your own head. It isn't good for you to be so warm-blooded. "
p1281_bolly,Hulchul(1995).txt," After he confesses before the court, your brother is free. Take him away. I'm very proud of you, Deva ! No! No! we can't allow tha t to happen. "
p1282_bolly,Hum Aapke Hain Koun (1994) - DVDRip - Xvid - AC3 - Madhu (Roja).txt," - Hello. Recognize me? - How are you? How would he be? Hes amongst the top industrialists in the country! Really, when I read about you in the newspapers I feel very proud. its fine. Son, you probably dont know the history about us. We were together in college and used to have a ball. "
p1283_bolly,Hum Aapke Hain Koun (1994) - DVDRip - Xvid - AC3 - Madhu (Roja).txt," Answer me. Silly girl! You were out to ruin your life and happiness. Son, you should be proud of them. They did what they thought was their duty. Now i'll do my duty. "
p1284_bolly,Hum Aapke Hain Koun 1994 Hindi 720p HDrip x264 AC3...Hon3y.txt," He has to be fine. After all he's one of the top industrialists! Come and have a seat. Truly, whenever I read about you in the papers, I feel very proud! Prem, you may not be aware about the history of the three of us. We were in college together and we had a lot of fun. "
p1285_bolly,Hum Aapke Hain Koun 1994 Hindi 720p HDrip x264 AC3...Hon3y.txt," Why are you quiet Nisha. Answer me. You fool. Were you out to sacrifice your entire life and happiness? Rajesh, you should be proud of them. Whatever they did, they did it considering it to be their duty. I too have a duty now. "
p1286_bolly,Hum Dil De Chuke Sanam.txt," You'll be ashamed the day you know what your daughter is up to. Stop it! Don't any of you dare badmouth about Nandini. I trust Nandini, I take pride in her. She's as pure as my music. If I find her doing anything wrong, assume my music will die forever. "
p1287_bolly,Hum Dil De Chuke Sanam.txt," Actually, I have no words to describe how beautiful you are. You must be wondering that you are so beautiful and mischievous...how could you marry this man who is so reserved and quiet. Is he proud, or is he trying to prove he's intelligent? Do you know? I'm the son of a famous lawyer...but I lose my cases very often The truth is that I cannot stand lies. "
p1288_bolly,Hum Dono (1962).txt," ls it in my name or yours? - It is in my name but you......can open it - No! Read what is written. - Dear Ruma and darling mother He is buttering... - The hot news is that your......Major is getting promotion. He has done such deeds......hearing which you will feel very proud. War is going to end soon. Your Major will soon land...''...in the house with his friend, who is a captain and...''...you will be astonished to see us-Astonished! The enemy is bombing here. We'll take position in these hills "
p1289_bolly,Hum Dono (1962).txt," Till todayyou were acting like me. Today, become the true......MajorVerma and accept Ruma. Give her love and life You are handsome and young but I am ugly and have become an......an old man in youth. You have wavered. These are not words of the brave Major Verma...of whom I was very proud of. But Anand, I can't take away Ruma's happiness for my......selfishness. My body is completely broken. But what about your soul, MajorVerma. Ruma keeps searching......for your soul in my eyes "
p1290_bolly,Hum Hain Bemisaal 1994.txt," The authorities will give you one medal and retire you. Why are you wasting your life for the sake of justice? If you think that sacrificing my life for the sake of justice....is wasting it....then maybe I am the first person to be proud of it. Inspector, the cracking sounds that you hear....are made by my bones. Listen to their complaint. "
p1291_bolly,Hum Ko Deewana Kar Gaye 2006 Hindi 720p BRRip CharmeLeon SilverRG.txt," Will make me forget you, my love. The wounds of love will heal slowly. This broken heart is proud of the feeling, called faith..""..all these false dreams will crumble."" Make me forget you, my love. My heart wants to forget your image...and cast aside this heartlessness. "
p1292_bolly,Hum Ko Deewana Kar Gaye 2006 Hindi 720p BRRip CharmeLeon SilverRG.txt," My steps will stop gradually. Your memories will fade gradually. This broken heart is proud of the feeling called faith. This broken heart is proud of the feeling, called faith. All these false dreams will crumble. "
p1293_bolly,Hum Ko Deewana Kar Gaye 2006 Hindi 720p BRRip CharmeLeon SilverRG.txt," Your memories will fade gradually. This broken heart is proud of the feeling called faith. This broken heart is proud of the feeling, called faith. All these false dreams will crumble. Will make me forget you, my love. "
p1294_bolly,"Hum Saath Saath Hain - Full Length Bollywood Movie - Salman Khan, Saif Ali Khan _ Karishma Kapoor.txt"," When he was in agreement with my decision..l took Anurag's blessings and left. Did we take the right decision? We're all proud of you. The only sad part is...The family is broken. They will be one again. """
p1295_bolly,Hum Se Hai Zamana (1983).txt," Shoot. . .shoot! Shiva, I am ashamed of my deeds. I was blinded by pride until today. I misunderstood everyone. I realise today. . . that the man I was getting my daughter married to. . . "
p1296_bolly,Hum Se Hai Zamana (1983).txt," Don't forget, the saviour is greater than the slayer. The saviour is not here today, love. Only the slayer is here. Don't be so proud, Ranjit. To kill a demon like you, God can even emerge from these stones. Did you guys hear that? God will emerge from these stones today. "
p1297_bolly,Hum Tum Dushman Dushman (2015) - Untouched WEBHD 720p x264 AVC 2CH ESuB - [ M2Tv ].txt," And if I separate from you, this side will shoot. - Yes. Looks like both of us have to die with shots on our backs. And this goes against.. - The pride of both us brave people. Right? - Right. Why should we die being shot in the back if we have to die anyway? "
p1298_bolly,Hum Tum.txt,Dad it is in the front cover of Vogue. Mind blowing. Your Dad isn't an international photographer for nothing I am so proud of you dad. - Thank you. Could I find her phone number? Now Paris? Aren't you tired of shifting base every year or two? 
p1299_bolly,Hum.1991.DVDRIP.1cd.avi.eng.txt,How could we do this?. Why're you laughing now?. I'm proud of my acting skills. Can any other actor in the world act like me?. - What're you doing?. - I'm scratching. 
p1300_bolly,Hum.Kisise.Kum.Nahin.2002_Eng.txt,Commissioner you're indeed lucky that Munna's saluting you. Otherwise the entire City keeps saluting Munna. Are you so proud of your power? You're proud of your uniform and I'm proud of my strength. We are of equal strengths. 
p1301_bolly,Hum.Kisise.Kum.Nahin.2002_Eng.txt,Otherwise the entire City keeps saluting Munna. Are you so proud of your power? You're proud of your uniform and I'm proud of my strength. We are of equal strengths. You're not aware of the strength of Law. 
p1302_bolly,Hum_Ko_Deewana_Kar_Gaye_CD2_ENG.txt," Will make me forget you slowly, my beloved. The wounds of love will heal slowly. This broken heart is proud of the feeling called faith......that all the false dreams will crumble slowly."" Will make me forget you slowly, my beloved. My heart wants to throw your image off from within......and cast aside the heartless one."" "
p1303_bolly,Hum_Ko_Deewana_Kar_Gaye_CD2_ENG.txt,My steps will stop gradually. Your memories will fade gradually. This broken heart is proud of the feeling called faith. This broken heart is proud of the feeling called faith. That all the false dreams will crumble slowly. 
p1304_bolly,Hum_Ko_Deewana_Kar_Gaye_CD2_ENG.txt,Your memories will fade gradually. This broken heart is proud of the feeling called faith. This broken heart is proud of the feeling called faith. That all the false dreams will crumble slowly. That all the false dreams will crumble slowly. 
p1305_bolly,Humko Tumse Pyaar Hai.txt," Fell in love with village girl - Well But what work? She was ancient times. Pride, honor, respect, reputation. . . . . . Everything he had to be considered. I'm serious. Problem status. "
p1306_bolly,Humpty Sharma Ki Dulhania 2014 Hindi 720p BluRay AAC 5.1...Hon3y.txt,"44! Look, Mum. Chest is still 44 inches. Let your chest swell up with pride, my son! Like Sylvester Stallone! Bansi! - Yes? You've taken Kavya's measurements for her gown, right?"
p1307_bolly,Humshakals 2014 Hindi 480p DvDRip x264 AC3 5.1...Hon3y.txt," Nonsense. Just wait and watch. When you two attend all the board meetings....and par-ties with me, the world will be shocked...when I say..Gentlemen, I proudly present to you....Kuwar Amar Nath Singh. Respected members of the board. I'm pleased to tell you that...Ashok and Kumar are completely cured now. "
p1308_bolly,Hungama.Cd1.DVDRiP.DiVX-UNiTY.txt," And I'm asking the dog where it's going with the hippo? Shut up! Because I'm your wife, you can't talk any nonsense! You're always acting proud like a peacock But don't forget. when the peacock loses its feathers, it's naked! Let's go, puppy. - You can laugh all you want to "
p1309_bolly,Hungama.Cd1.DVDRiP.DiVX-UNiTY.txt," why're you hollering away? what's wrong? You ask me what's happened? what a thick-skinned man! Disgusting! Despite what you did, you proudly stand before me! Aren't you ashamed? - Am I a virgin bride...to feel shy without reason? Tell me clearly what has happened So you want to hear it from my mouth? "
p1310_bolly,I Don_t Luv U (2013) - HDRip 720p x264 AC3 - Hon3y.txt," You are the aim of my life Your love spreads like fragrance I feel proud of myself Do I love you? What I feel is really true, Do I love you? "
p1311_bolly,I Hate Luv Storys 2010 Hindi 720p BRRip x264 AAC 5.1...Hon3y.txt," How.. different! Amazing! how one tragedy has changed you so much Jay I am so proud of you Look at you, good idea, the aarti should be here under the staircase That  smile again, something was going to happen for sure "
p1312_bolly,I Proud To Be Indian.txt," This is not our country. - Whatever the country...I'd rather die with my head held high than bow down I know too well my colour I'm an Indian. And I'm proud to be an Indian You will apply henna on my palms on my wedding, too Noor, I'll apply henna on your palms "
p1313_bolly,INDRAJEET1991-Hindi-DVDRip-Xvid-By AB.txt," She's a sweet spit-fire. Let her try it once with me, she'll forget everything. Very proud of your manliness, aren't you? Then come outside. if I don't make a hole in your pride...I'm not my dad's daughter! - Are they college-students? - No. "
p1314_bolly,INDRAJEET1991-Hindi-DVDRip-Xvid-By AB.txt," Let her try it once with me, she'll forget everything. Very proud of your manliness, aren't you? Then come outside. if I don't make a hole in your pride...I'm not my dad's daughter! - Are they college-students? - No. One has seeked admission forcibly. "
p1315_bolly,INKAAR 2013 Hindi HDRip 720p x264 AC3...Hon3y.txt,"  See you. The caravan of life, with countless desires. Filled with pride, always trying to exceed yourself.  Yeah, mom.  There is no problem. "
p1316_bolly,INKAAR 2013 Hindi HDRip 720p x264 AC3...Hon3y.txt,"Hi. And I am 30 seconds late. Shall we begin? - Let's start. Filled with pride, always trying to exceed yourself. A some point in life you've got to try. But there's no guarantee that you get lucky each time."
p1317_bolly,INKAAR 2013 Hindi HDRip 720p x264 AC3...Hon3y.txt,"  'You two are a great team.' The caravan of life, the countless desires. Filled with pride, always trying to exceed yourself. You're the boat and the storm. You're the question and the answer. Why do you burn like the lamp in the storm? "
p1318_bolly,INKAAR 2013 Hindi HDRip 720p x264 AC3...Hon3y.txt," What did she say then? - I told you she won't listen. The caravan of life, the countless desires. Filled with pride, trying to exceed yourself. You're the boat and the storm. You're the question and the answer. Why do you burn like the lamp in the storm? "
p1319_bolly,INKAAR 2013 Hindi HDRip 720p x264 AC3...Hon3y.txt,"  You know what I am saying. The caravan of life, the countless desires. Filled with pride, always trying to exceed yourself. The caravan of life, the countless desires.  Hi. "
p1320_bolly,INKAAR 2013 Hindi HDRip 720p x264 AC3...Hon3y.txt," 'lf you have any other option, then try that.. ..and beat them at their own game.' The caravan of life, the countless desires. Filled with pride, trying to exceed yourself. You're the boat and the storm. You're the question and the answer. Why do you burn like the lamp in the storm? "
p1321_bolly,Ijaazat.1988.DVDRipped.EN.txt,"She respects you so very much. Whatever you say, is greater to her. Than even me! Don't start that now. I'm also very proud of her. I respect her more, than my own grandson here. Tell her......we won't change the date now. That's it! - You said the 7th inst., right? - Yes."
p1322_bolly,Imtihan (1974) DvDrip x264.AC3.Esub.5.1.BY.juleyano.txt," What if I help you bring the books to you? - Then I can't refuse.  - Thank you. Professor Sharma, come in.  I'm proud of you. Why? You are the only teacher  at our school ...... who managed to master  the class the first time . "
p1323_bolly,Indian.1996.DVDRip.XviD-BrG CD1.txt," I've few coins to offer to the goddess as thanks giving. Take this & give me my cheque. Though you're poverty stricken you've sky high pride. Are you cursing my family by giving money meant for goddess? You will not the cheque, get out. "
p1324_bolly,Indian.1996.DVDRip.XviD-BrG CD1.txt," If we wear skimpy dresses and you consider is cheap, ... banned, You are banned. If we walk with pride, are you the Govt. To ban us? A woman walking with her chest held high is a sensation. Anyone will get tempted with the eyes that make gestures. "
p1325_bolly,Indian.2001.DVD.Rip.txt," The dreaded terrorist Wasim Khan, being hunted all over the world...was arrested in Mumbai today. The daring feat was achieved...by deputy Commissioner of Police, Rajshekhar Azad. Without caring for his life, he gave a long chase to Wasim Khan...and eventually arrested him. The Chief Minister of Maharashtra praised Mr Azad and said...it was a matter of pride that officers like him were in the state. Many senior officers congratulated Mr Azad. Surprising. The school hasn't yet shut down. "
p1326_bolly,Inquilaab.1984.DVDRip.EN.SUB.BY.tamercome.txt," Anil Rai. Sir.- Oh Come Amarnath. Amarnath, I'm proud of you. After accomplishing this feat & receiving congrats from CM, You've put the entire department on a high pedestal. "
p1327_bolly,Inquilaab.1984.DVDRip.EN.SUB.BY.tamercome.txt," Bravo, son bravo. I knew, my son can't go against me. May you live long, very good. I'm very proud of you. idiot. What are you doing? "
p1328_bolly,Inquilaab.1984.DVDRip.EN.SUB.BY.tamercome.txt," Delhi crime branch has given a message that Amarnath, who is a blue eyed officer of our department, and our Govt. is proud of him. He's hand in glove with the International smuggler Koya Koya Atachi. What? No sir. It's wrong. "
p1329_bolly,Inquilaab.1984.DVDRip.EN.SUB.BY.tamercome.txt," I'm doing all this. When he grows up. He can proudly say, I'm Sitaram's grandson. And the day my son sings your praise, or seeks your wealth, "
p1330_bolly,Inquilaab.1984.DVDRip.EN.SUB.BY.tamercome.txt," You're braved to became a widow, But, you couldn't see your mother-land being devastated. I'm proud of you Asha. I'm lucky to get you as my wife. Please forgive me. Please forgive me. "
p1331_bolly,Insaaf (1987) 1GB DVDrip- XviD- Untouched Audio- Esubs [Team Bindass].txt," No, my son. You didn't violate any law. No matter what people say, but I'm not ashamed of my son. lnfact I'm proud of you. Mother! Come on, let's go home. "
p1332_bolly,"Insaaf , Hindi Full Movies , Akshay Kumar , Shilpa Shetty , Paresh Rawal.txt"," I can get their mouths to open up, anytime, sir. I'll thrash them so much that they will dissociate from crime, forever. The honesty and enthusiasm, that I see in you, for your job....it makes me proud of you! - Thank you, sir. Just keep your anger in control. You know that you are not a mere junior to me....but something else too. "
p1333_bolly,Insaan 1982 2CD DVDRip x264 AC3 Esubs.txt,"ls that so? I'm not sparing you You were so proud of those arms! - I still am The bodyguard in your house is eyeing your wife if you want evidence, come over to the hillock at 2 pm"
p1334_bolly,Inteqam 1988.txt," He just drives a taxi. I am ashamed to think that the younger brother....of such a renowned lawyer is a taxi driver. But brother, I am proud that I am a taxi driver. We taxi drivers take all our passengers to their destination. We do not leave them astray like you do. "
p1335_bolly,Inteqam 1988.txt," Wipe your perspiration. Don't fear! I will not give you such an easy death. This is the same tongue, isn't it which you are so proud of? My dumb sister was saying something else....in the court but you were trying to....frame a different meaning to it. In a short while the police will come and ask you..You will then realize how difficult it is for a dumb person....to convey what they want to say. "
p1336_bolly,Inteqam 1988.txt," After killing him either I will be hanged or will be sentenced....to life imprisonment. That is why stop thinking of getting married to me....and get married to someone else. I would not have been only happy but I would have also been proud....of our love if you would have told me that even after....life imprisonment I would wait for you all my life. And...and if you are hanged then with the support of your name....I would spend all my life as a widow. Chandni, I have made this decision after a lot of thought. "
p1337_bolly,International Crook 1974.txt,That's why I have always helped the police in the name of patriotism. Seema..now what I am doing....I am doing it for peace of my mind. That day is not far away when you will take my name with pride. Beware! That day will never arrive! Shoot him! If you want to save the child's life.. then drop the revolver. 
p1338_bolly,International.Khiladi_1999_Subs__ExD.txt,They are such women who can render any man impotent! Rightly said! It's obvious from your behaviour. I alone... will keep a woman's honour and a man's pride too. Leave the city... on the 31st day. How did Ravi get injured? Who fired at him?
p1339_bolly,Irada - English.txt," So, did you get to the PIVIO? It's funny. I've been promoted so many times. But I've never felt like my son is proud of me. Now for the first time, I've been demoted, and he thinks I'm a hero. So, Naxals...Yes Naxal..So what name have you thought of, for your passport? "
p1340_bolly,Ishaqzaade (2012) 1CDRip - DVDRip - Xvid - [xDM].txt," So in lieu of the license you'll burn his warehouse? What a team you are...grandfather and son! Yes we are a team! I'm proud of being Surya Chauhan's grandson......that's why I managed to get the diesel......else tonight we'd be sitting in darkness......and the Qureshi's would be celebrating Diwali! Kanti you jerk, once the elections are over......I'll make sure your license gets cancelled......serves you right! Your entire family should've burnt......you know we will win......and if after that I don't get your house raided I'll  change my name! "
p1341_bolly,Ishaqzaade (2012) 1CDRip - DVDRip - Xvid - [xDM].txt,"Come inside now...She wants to become an MLA...Why are you laughing? - Try Prime Minister instead! I will become a MLA and I'll  beat the Chauhans by record margins......and not just once but 50 times! Who instilled pride into Almore? Who installed computers at every school, college and village? Aftaab Qureshi did."
p1342_bolly,Ishaqzaade (2012) 1CDRip - DVDRip - Xvid - [xDM].txt," Don't sweet talk me! Spending a moment together is so difficult......if we get married, there'll be communal riots in town. So then forget about me......if you love me...then accept me completely...with pride! Parma...What's the worst that can happen? They'll be upset initially......but once we're married they'll have no choice but to accept it...lf they don't...We'll run away...I'm not leaving my town Almore to go anywhere. "
p1343_bolly,Ishaqzaade (2012) 1CDRip - DVDRip - Xvid - [xDM].txt,Long live Surya Chauhan! Long live! Long live! Parvati! Your Parma has made us Chauhans proud today. Learn the game of politics from him! But what magic did Parma weave......that no one ended up voting for the 'Computer'? 
p1344_bolly,Ishaqzaade (2012) 1CDRip - DVDRip - Xvid - [xDM].txt," I'm a man, brimming with manhood...I'm bored of your crowing dear...My man is one who takes my hand, without fear...l will take you...anytime, anywhere. I know your type, cut out the hype! Loud and proud, I scream and shout C'mon c'mon c'mon now baby "
p1345_bolly,Ishaqzaade (2012) 1CDRip - DVDRip - Xvid - [xDM].txt," Explain this then! I disgraced the Qureshis......to make Dadda win the election! So I've brought pride to the family... pride for Parma, pride for you! Pride? She'd slapped me...i just had a good time at her expense and avenged my insult...'Had a good time'? "
p1346_bolly,Ishaqzaade (2012) 1CDRip - DVDRip - Xvid - [xDM].txt," I disgraced the Qureshis......to make Dadda win the election! So I've brought pride to the family... pride for Parma, pride for you! Pride? She'd slapped me...i just had a good time at her expense and avenged my insult...'Had a good time'? Tell her the truth......he tricked me into bed! "
p1347_bolly,Ishaqzaade (2012) 1CDRip - DVDRip - Xvid - [xDM].txt," if I've said she's not here, it means she's not here. You expect us to believe you? A Chauhan doesn't lie......we do things proudly, openly for all to see......she's not here. Sohraab......Shadaab lets go! Uncle we can't leave without taking Zoya...Zoya's dead for me! "
p1348_bolly,Ishaqzaade 2012 Hindi 720p BDRip CharmeLeon Silver RG.txt," So in lieu of the license you'll burn his warehouse? What a team you are...grandfather and son! Yes we are a team! I'm proud of being Surya Chauhan's grandson......that's why I managed to get the diesel......else tonight we'd be sitting in darkness......and the Qureshi's would be celebrating Diwali! Kanti you jerk, once the elections are over......I'll make sure your license gets cancelled......serves you right! Your entire family should've burnt......you know we will win......and if after that I don't get your house raided I'll change my name! "
p1349_bolly,Ishaqzaade 2012 Hindi 720p BDRip CharmeLeon Silver RG.txt,"Come inside now...She wants to become an MLA...Why are you laughing? - Try Prime Minister instead! I will become a MLA and I'll  beat the Chauhans by record margins......and not just once but 50 times! Who instilled pride into Almore? Who installed computers at every school, college and village? Aftaab Qureshi did."
p1350_bolly,Ishaqzaade 2012 Hindi 720p BDRip CharmeLeon Silver RG.txt," Don't sweet talk me! Spending a moment together is so difficult......if we get married, there'll be communal riots in town. So then forget about me......if you love me...then accept me completely...with pride! Parma...What's the worst that can happen? They'll be upset initially......but once we're married they'll have no choice but to accept it...if they don't...We'll run away...I'm not leaving my town Almore to go anywhere. "
p1351_bolly,Ishaqzaade 2012 Hindi 720p BDRip CharmeLeon Silver RG.txt,Long live Surya Chauhan! Long live! Long live! Parvati! Your Parma has made us Chauhans proud today. Learn the game of politics from him! But what magic did Parma weave......that no one ended up voting for the 'Computer'? 
p1352_bolly,Ishaqzaade 2012 Hindi 720p BDRip CharmeLeon Silver RG.txt," I'm a man, brimming with manhood...I'm bored of your crowing dear...My man is one who takes my hand, without fear...l will take you...anytime, anywhere. I know your type, cut out the hype! Loud and proud, I scream and shout C'mon c'mon c'mon now baby "
p1353_bolly,Ishaqzaade 2012 Hindi 720p BDRip CharmeLeon Silver RG.txt," Explain this then! I disgraced the Qureshis......to make Dadda win the election! So I've brought pride to the family... pride for Parma, pride for you! Pride? She'd slapped me...l just had a good time at her expense and avenged my insult...'Had a good time'? "
p1354_bolly,Ishaqzaade 2012 Hindi 720p BDRip CharmeLeon Silver RG.txt," I disgraced the Qureshis......to make Dadda win the election! So I've brought pride to the family... pride for Parma, pride for you! Pride? She'd slapped me...l just had a good time at her expense and avenged my insult...'Had a good time'? Tell her the truth......he tricked me into bed! "
